#assembly_accession,abundance
GCF_018128225.1,0.02731659901759766
GCF_023035295.1,0.0067993148069899235
GCF_002701265.1,0.005442661391363735
GCF_021870035.1,0.007210766847793615
GCF_022429645.1,0.0016253444247802565
GCF_900699015.1,0.007518076396223569
GCF_000815065.1,0.00362229677492319
GCF_003606285.1,0.002963146321624731
GCF_000524555.1,0.0026179917501309904
GCF_900536895.1,0.019413383955015524
GCF_000831065.1,0.004312409745723261
GCF_014207545.1,0.03237161886449361
GCF_019904215.1,0.00974251040762893
GCF_001761325.1,0.011083960803031062
GCF_025947385.1,0.0026865275541775135
GCF_022259695.1,0.013424904017138568
GCF_008432245.1,0.016537360695208007
GCF_017498485.1,0.005422020147607607
GCF_002831645.1,0.02555456171927747
GCF_945957635.1,0.002668955431579292
GCF_024730665.1,0.0010343299613648602
GCF_008630915.1,0.007090308617614874
GCF_014489415.1,0.014646544510549482
GCF_001696685.1,0.013113607529720576
GCF_012516395.1,0.0032099194015901013
GCF_002076895.1,0.015125861761385447
GCF_000970775.1,0.010083284535971139
GCF_001619875.1,0.031961362122741865
GCF_025908785.1,0.011938544829209261
GCF_015351505.1,0.002517484977418453
GCF_024273105.1,0.009107988072743713
GCF_026805365.1,0.0056854715314739864
GCF_001542915.1,0.014793395384434065
GCF_000767275.3,0.0020740114044533113
GCF_029958905.1,0.00775385436120558
GCF_000817245.1,0.001993081980587187
GCF_016502725.1,0.0030333754405951568
GCF_000973625.1,0.0010795456279440367
GCF_002243385.1,0.02657510715281594
GCF_033683345.1,0.024847146143580894
GCF_027924105.1,0.01808714195510373
GCF_014337195.1,0.002447371319435347
GCF_018595685.2,0.025906272210071336
GCF_004358835.1,0.004488038249902227
GCF_002937395.1,0.002388283644206102
GCF_019703855.1,0.037024260447954885
GCF_030527225.1,0.0074549184966340365
GCF_000015705.1,0.028146997178496013
GCF_023746535.1,0.02497495518532567
GCF_000013665.1,0.004732509646037856
GCF_020221795.1,0.002379834711596775
GCF_900215155.1,0.0020426206666068576
GCF_015711015.1,0.00046719439273414575
GCF_032479555.1,0.01760590326714553
GCF_013749735.1,0.007878996307122075
GCF_002810445.1,0.0063825599268409776
GCF_016019795.1,0.00783143261097323
GCF_014653055.1,0.007960836888628196
GCF_020906275.1,0.00581615389311369
GCF_018604145.1,0.00632969299452056
GCF_003994855.1,0.00502820947953296
GCF_014651375.1,0.007331527206804939
GCF_902383955.1,0.006803626392228848
GCF_012844265.1,0.0018267214941811117
GCF_022919215.1,0.00977073798215213
GCF_011044495.1,0.009490972666607714
GCF_031990955.1,0.01312749905207475
GCF_001267435.1,0.01244424620452847
GCF_024610595.1,0.01677455110780164
GCF_029277445.1,0.020274110064696486
GCF_014205735.1,0.0034929624095580395
GCF_030323265.1,0.0011168766717148495
GCF_003574985.1,0.04259555726225017
GCF_019710535.1,0.010433417745009018
GCF_016918765.2,0.010533088639692406
GCF_000829415.1,0.0026533913063288895
GCF_030323105.1,0.005044203858698353
GCF_009720145.1,0.00194084961233074
GCF_004214895.1,0.0030782064470415184
GCF_011382985.1,0.0022688580316443845
GCF_031458185.1,0.01172848942278124
GCF_025263485.1,0.007338191727655344
GCF_000222105.3,0.00930872059533603
GCF_001941825.1,0.022157270135410474
GCF_009734405.1,0.001061532725534103
GCF_016613535.2,0.0013573233746455972
GCF_902829775.1,0.026694846516664088
GCF_016758215.1,0.005849150205677253
GCF_009363755.1,0.0016655141144216127
GCF_030419005.1,0.002418272085786991
GCF_000154965.1,0.01471919919640467
GCF_009184865.1,0.014669860087608608
GCF_002289305.1,0.00803383287419496
GCF_022655355.1,0.0013848593480730886
GCF_011751775.1,0.0040390262180139205
GCF_000718315.1,0.0350774178083166
GCF_017825375.1,0.0016414175371968133
GCF_002090335.1,0.0014203455268165296
GCF_000020805.1,0.0027842650247687658
GCF_024600715.1,0.004276241427658164
