#assembly_accession,abundance
GCF_000011225.1,0.0015119079441268616
GCF_023586245.1,0.002148112408815121
GCF_002723495.1,0.0019647625180037333
GCF_002763925.1,0.0005540181542668561
GCF_004116325.1,0.00041481359994178244
GCF_000973545.1,0.000796524520226526
GCF_029910535.1,0.0023904571675680032
GCF_001792795.1,0.0004918401495497125
GCF_029542625.1,0.0002873023243648603
GCF_001639665.1,0.0016138098153346985
GCF_910586495.1,0.001206297340861722
GCF_009792315.1,0.0008120299308802549
GCF_019669085.1,0.0005399212927741233
GCF_009829945.1,0.000584476649156826
GCF_023585685.1,0.0006990894204974637
GCF_001267155.1,0.002978636367908397
GCF_027627555.1,0.0015931849867087974
GCF_020423895.1,0.0008595734432720602
GCF_000186005.1,0.0011963742516735748
GCF_025146585.1,0.00873241217387125
GCF_016458825.1,0.0014731995363015716
GCF_002933355.1,0.0028054805748509055
GCF_000376625.1,0.0009646111361846829
GCF_016865445.1,0.002799648801621883
GCF_008802035.1,0.0015191327196606716
GCF_023612375.1,0.0016490129815708871
GCF_007833635.1,0.0013399432778317612
GCF_001956695.1,0.000845441164328228
GCF_012220205.1,0.004359937403710604
GCF_032555195.1,0.006411860181923101
GCF_007595685.1,0.0012232890100541333
GCF_000175595.1,0.0018471871865124792
GCF_024918955.1,0.006341430627650351
GCF_014352955.1,0.001256451857665249
GCF_024339025.1,0.0018639956613666654
GCF_000026765.1,0.006501588623364253
GCF_025947325.1,0.011109285531614436
GCF_000233435.1,0.0010289878216847973
GCF_013365495.1,0.00120370614227888
GCF_000816245.1,0.02100171970039687
GCF_000499665.2,0.0003551753530127105
GCF_014195575.1,0.00047351393215047465
GCF_009498295.1,0.0001855303225331871
GCF_000389635.1,0.002346372270412608
GCF_018502245.1,0.0009378144577162154
GCF_018622855.1,0.002157680131832474
GCF_001922405.1,0.0012578633260840462
GCF_008245065.1,0.00013262054468339335
GCF_025189235.1,0.001837660324230476
GCF_002742385.2,0.004402276428031569
GCF_010377135.1,0.0008835130969362129
GCF_963557905.1,0.0017239116584483974
GCF_008329945.1,0.00024016468984100145
GCF_019021925.1,0.00022991820667207037
GCF_005862115.1,0.0022149102698584685
GCF_947250745.1,0.0009714185155327188
GCF_020882015.2,0.007529018002690745
GCF_016743055.1,0.004991061811547061
GCF_007676425.1,0.019109871864879408
GCF_027111095.2,0.0014748423093269981
GCF_001895265.1,0.0024337065176522166
GCF_002138565.1,0.000865845637144223
GCF_008152325.1,0.01059145996674994
GCF_001663395.1,0.0017154191054238556
GCF_001951175.1,0.001978469896176456
GCF_000273745.1,0.001487134725191583
GCF_947251755.1,0.0011185355462919144
GCF_017311165.1,0.0002618058358714768
GCF_007990365.1,0.0021655615170006258
GCF_023278045.1,0.003767768826793005
GCF_000496595.1,0.002155342122654938
GCF_900217165.1,0.003301658170206454
GCF_003718715.1,0.012196288134138172
GCF_902804485.1,0.00034251731126040094
GCF_900458805.1,0.0011207842742257585
GCF_023716745.1,0.0012422882853940997
GCF_020215685.1,0.0011641159830047213
GCF_026240795.1,0.0004020592497569004
GCF_900638055.1,0.00018517791950668414
GCF_002844395.1,0.0007692334130691062
GCF_001027545.1,0.0011027945096082942
GCF_027557635.1,0.0050969268599997545
GCF_026185255.2,0.0004846454084857045
GCF_025997995.1,0.009918899896976455
GCF_019469365.1,0.003566317122551601
GCF_001430825.1,0.00936582728411125
GCF_000731795.2,0.0006135726809548214
GCF_014334035.1,0.00039807747562252595
GCF_019469205.1,0.0011327997842012182
GCF_030915525.1,0.0005294892646609957
GCF_026805385.1,0.004370317214630998
GCF_004797125.1,0.0007903376220907127
GCF_001653755.1,0.0004415172245933111
GCF_031345095.1,0.0046483262367776725
GCF_002117145.1,0.000660658095230636
GCF_011387195.1,0.0014876335485719293
GCF_001854185.1,0.001205717653354925
GCF_002143135.1,0.002986702423569778
GCF_003580665.1,0.00286918494064223
GCF_023920705.1,0.002161401243981673
GCF_013394165.1,0.0008344500779205445
GCF_000218625.1,0.0020613790571058794
GCF_029889745.1,0.005968591885207164
GCF_001679305.1,0.009633334494325562
GCF_032814565.1,0.00883825965466177
GCF_017309625.1,0.0005198071530882302
GCF_003943045.1,0.0042033193321461115
GCF_030295915.1,0.0009970354583879446
GCF_900239945.1,0.000643910089560483
GCF_032550245.1,0.0027643015385403393
GCF_007995155.1,0.0009167253698861438
GCF_000284335.1,0.006811280517125982
GCF_006363895.1,0.0006802591544817983
GCF_000970755.1,0.008084426711114619
GCF_007363175.1,0.0024093073337303757
GCF_016592595.1,0.017129458522802336
GCF_016726985.1,0.0032500028233704253
GCF_022200785.1,0.00014459017409715992
GCF_000020005.1,0.0005474883567112988
GCF_030292155.1,0.0007055331236892316
GCF_005234075.1,0.005090685173839192
GCF_026172455.1,0.0013472721879929988
GCF_900039485.1,0.0007103938856162594
GCF_014844095.1,0.0009022790176066684
GCF_025513115.1,0.002405012332497573
GCF_008329965.1,0.002947395472786072
GCF_007832255.1,0.002952386246077316
GCF_033688185.1,0.0008489527136006229
GCF_014302175.1,0.001533111743687203
GCF_001177545.1,0.001542027056433204
GCF_023674465.1,0.0029985374018554048
GCF_900635785.1,0.0005365421798865726
GCF_030053775.1,0.0015812958146526632
GCF_000346275.1,0.002524945130129248
GCF_006159205.1,0.014266655075526383
GCF_007971385.1,0.006196230045000451
GCF_023483865.1,0.0006595459444936994
GCF_001547735.1,0.0012867774941326198
GCF_019429645.1,0.0006807288779463618
GCF_010119975.1,0.0004322395558322596
GCF_011769525.1,0.002201751164543752
GCF_007672355.1,0.0003418483455708012
GCF_017798005.1,0.0016475581413726587
GCF_024788145.1,0.005841386693333569
GCF_016756335.1,0.003295702615809748
GCF_030316255.1,0.0002503146092178724
GCF_025449315.1,0.0007150717699495972
GCF_002288365.1,0.001584441197662586
GCF_004785625.2,0.0048862451824274716
GCF_001687565.2,0.00039369522301178363
GCF_001435295.1,0.0005488359144586143
GCF_008931805.1,0.00476243253665823
GCF_960934465.1,0.0031650893622413283
GCF_944325995.1,0.00028950934461235105
GCF_015245355.1,0.0036685674745447934
GCF_028550655.1,0.0007920261038951817
GCF_014879975.1,0.00035844603544516135
GCF_001405935.1,0.0014502223200050445
GCF_014524565.1,0.001338929907233727
GCF_000287335.1,0.0028395803024623034
GCF_000196075.1,0.002295244968287778
GCF_023746615.1,0.001470657607143542
GCF_026802235.1,0.0008569959093870632
GCF_033100135.1,0.0005782434895991458
GCF_005697565.1,0.0005654586337830555
GCF_003149325.1,0.0011969700850731908
GCF_002499975.2,0.002021531841525681
GCF_023716565.1,0.0010060284572228333
GCF_019412375.1,0.0015892188303981598
GCF_000218765.1,0.001849892681821092
GCF_963664915.1,0.0012096194713474846
GCF_019793795.1,0.0023528482452201066
GCF_009725165.1,0.002870369424076518
GCF_030845195.1,0.0021363205620063236
GCF_000960595.1,0.005548379698686108
GCF_012843505.1,0.001044303864153336
