#assembly_accession,abundance
GCF_012276695.1,0.0004257760020043182
GCF_014352875.1,0.002855635192623436
GCF_900660735.1,0.011769011725373743
GCF_001543345.1,0.0004963574918388948
GCF_003148385.1,0.002362415824535972
GCF_001971785.1,0.007087220843099154
GCF_000018605.1,0.0008836111326749112
GCF_000175295.2,0.00040688285417012093
GCF_022259695.1,0.001323352210144531
GCF_021497505.1,0.009046311520874295
GCF_030324365.1,0.0019485980726966132
GCF_029320955.1,0.0033976808446608046
GCF_003574135.1,0.0007961622720281858
GCF_947251815.1,0.004384236107381297
GCF_000238275.3,0.001041377940674556
GCF_030674635.1,0.0004346320733849543
GCF_015224645.1,0.0010828411852977587
GCF_000312705.1,0.005034278257196193
GCF_000010325.1,0.00022558584888980333
GCF_033439925.1,0.004359884233130669
GCF_019195395.1,0.0011753135626622387
GCF_009725835.1,0.0043547282063127355
GCF_017897825.1,0.002478661463810945
GCF_000878105.1,0.0035008828388453208
GCF_022828915.1,0.0018097223895281607
GCF_015676285.1,0.001550736872946313
GCF_023823975.1,0.00563623027637795
GCF_003815835.1,0.0017919496451459787
GCF_001050475.1,0.0015463259457908127
GCF_002991265.1,0.005035957827192105
GCF_011009015.1,0.001781785507543554
GCF_014692875.1,0.002393789939621585
GCF_020524035.2,0.0005975814944929041
GCF_002861505.1,0.005650495792621636
GCF_000270385.1,0.002177400983696694
GCF_002998835.1,0.002932515400188879
GCF_002441745.1,0.005420829597558955
GCF_008274625.1,0.0005648604296872021
GCF_014107455.1,0.00047624631363624365
GCF_022701035.1,0.0012604463507541934
GCF_025558565.1,0.001694415321639937
GCF_000219355.1,0.0009090528431524314
GCF_002831625.1,0.0009851940620469392
GCF_900635835.1,0.006375037581386021
GCF_014623465.1,0.002880431359253316
GCF_009176705.1,0.0003141535149504377
GCF_022846535.1,0.0006895713572632831
GCF_000024005.1,0.001076118767869855
GCF_014250375.1,0.00235518352554892
GCF_014280455.1,0.0005974349116237035
GCF_033675425.1,0.0017733026457192778
GCF_002272545.1,0.0019061202906572238
GCF_002777745.1,0.004424687552112418
GCF_000614245.1,0.00010976873858188983
GCF_000767275.3,0.0019956325508040766
GCF_014639055.1,0.00045522303905046283
GCF_000959825.1,0.014205978427877696
GCF_958444845.1,0.0023037537065811802
GCF_009498015.1,0.002467863363350118
GCF_004295345.1,0.002185288012205056
GCF_005280655.1,0.0035679626175233034
GCF_024195245.1,0.0018966534631492328
GCF_010669305.1,0.000967667611684026
GCF_016117655.1,0.0006459906233948237
GCF_030252485.1,0.0041558584649689315
GCF_025677855.1,0.0007053791638275765
GCF_001305575.3,0.01784239487125093
GCF_000219175.1,0.009448956797618287
GCF_000243115.2,0.001195962359822543
GCF_024791585.1,0.00181865418654804
GCF_009938185.1,0.0006162769606110836
GCF_032341995.1,0.002370543007798459
GCF_014770435.1,0.0070298519504109775
GCF_014250435.1,0.004431790683562669
GCF_000224085.1,0.001436383420751394
GCF_028446885.1,0.0003886615846435466
GCF_033675045.1,0.0007697679713853466
GCF_000734895.2,0.000798393506720299
GCF_012113595.1,0.001282635722123517
GCF_904846295.1,0.011005374854279824
GCF_900636365.1,0.001434599102143409
GCF_004293625.1,0.001049177210360381
GCF_001654455.1,0.0017737290873136263
GCF_002097535.1,0.003952985352331513
GCF_018732205.1,0.0017602288258722603
GCF_026109735.1,0.005950737682968152
GCF_030263935.1,0.0008332004837505046
GCF_005222245.1,0.0012205250229491938
GCF_033678165.1,0.0002474738016735984
GCF_002949735.1,0.00837442225596989
GCF_024029435.1,0.0017630646844518602
GCF_018336975.1,0.00037704304572978723
GCF_025449275.1,0.00304579561026371
GCF_001723385.1,0.0005331285622903048
GCF_001969815.1,0.0032728223053329693
GCF_943736995.1,0.0009589524467647033
GCF_014117425.1,0.0005612625888519998
GCF_024181325.1,0.01536226409417804
GCF_002117125.1,0.0009459008880952107
GCF_030506285.1,0.000756081943461539
GCF_000512355.1,0.0012287173494047432
GCF_000014725.1,0.0005672302912896616
GCF_026789885.1,0.0002794054111269485
GCF_001499655.1,0.0006173406453559542
GCF_002831605.1,0.002027043982895232
GCF_019334785.1,0.0009361978399863186
GCF_030166655.1,0.0002869477978687106
GCF_015218525.1,0.007792626138273323
GCF_018688335.1,0.0009065784697191834
GCF_963665725.1,0.0014143452036776217
GCF_014054525.1,0.002750596838671039
GCF_030679505.1,0.0011794589917384986
GCF_030297555.1,0.0042736507461640216
GCF_003856555.1,0.0008606274058972558
GCF_900519125.1,0.010484236884990946
GCF_023558375.1,0.011796312835870935
GCF_004354305.1,0.00375812500503675
GCF_002838165.1,0.0003096561089258064
GCF_030297595.1,0.001226558190934392
GCF_000009725.1,0.0011432051365963686
GCF_001999965.1,0.005244517745795689
GCF_001027905.1,0.0005995441358214946
GCF_000218895.1,0.0011664316184035125
GCF_003065365.1,0.000503330699252042
GCF_905175355.1,0.0009764457538508675
GCF_016406305.1,0.00012445869565698398
GCF_023920125.1,0.00267713484179201
GCF_007970805.1,0.00015451442793177746
GCF_009719515.1,0.0013502249724065046
GCF_021513275.1,0.0008109634402246587
GCF_007746795.1,0.004798024844711475
GCF_019703835.1,0.0007717998440815882
GCF_000019905.1,0.002496266037375632
GCF_003311815.1,0.0008468400900118256
GCF_946902045.1,0.006259107178415313
GCF_022372495.1,0.0008809085271013379
GCF_032395985.1,0.002628612404163065
GCF_018687195.1,0.011080453321142528
GCF_002163585.1,0.0024094515622457274
GCF_022845615.1,0.00015452375753334768
GCF_000390265.1,0.010889500752452645
GCF_013267215.1,0.0013706883812063162
GCF_030409055.1,0.0032907411240033326
GCF_028201475.1,0.00033894310717571424
GCF_013112015.1,0.0028723054434345845
GCF_030408815.1,0.0004085076685480471
GCF_021484805.1,0.0006866460856810475
GCF_018688155.1,0.0017092856840461553
GCF_002735375.1,0.0030369382602207736
GCF_003931855.1,0.0007100014353803816
GCF_001166625.1,0.0034919648861937236
GCF_000009065.1,0.0003331155379122305
GCF_900476435.1,0.0002980858482089739
GCF_000025605.1,0.0010552703721201041
GCF_002127965.1,0.0028727159585891196
GCF_004168325.2,0.0012742910609197411
GCF_000233715.2,0.003415610285413684
GCF_001922565.1,0.0020431650177825202
GCF_963675105.1,0.0020769732170237486
GCF_013449545.1,0.0020619082397344154
GCF_000463345.2,0.0001590567371421059
GCF_003055625.1,0.0034820808245530754
GCF_000143085.1,0.0019153377726602568
GCF_000968535.2,0.000590617116831769
GCF_000024225.1,0.002738320885555207
GCF_027923765.1,0.001140685146546092
GCF_026792995.1,0.0003707879723914483
GCF_030770335.1,0.0018066865254337775
GCF_001310085.1,0.0013411697814774985
GCF_022870905.1,0.0008493650329389177
GCF_905113005.1,0.007036866018621861
GCF_017742995.1,0.0012287617796562895
GCF_002836445.1,0.005596803205996697
GCF_010093065.1,0.005148859363808921
GCF_000355675.1,0.00037677972821071877
GCF_012572025.1,0.004095957056442594
GCF_002355555.1,0.0005052513158184824
GCF_007641255.1,0.0003181330013679066
GCF_003096015.2,0.0017370129800265662
GCF_900184095.1,0.0011330888365358833
GCF_963668705.1,0.007635869295255935
GCF_026153415.1,0.00067766799680889
GCF_020694005.1,0.00049406731661011
GCF_003994345.2,0.0018015511900922859
GCF_021696955.2,0.000945610419409585
GCF_000214825.1,0.0006299403738324727
GCF_001570725.1,0.001983602175272058
GCF_018687755.1,0.0014547730692648741
GCF_016807185.1,0.0020305530665347933
GCF_003584565.2,0.0005920097115991017
GCF_010587385.1,0.0015012153512023608
GCF_900637605.1,0.0014725777862425388
GCF_001904615.1,0.0014269708620920475
GCF_008274845.1,0.003446433639749077
GCF_000469135.2,0.0022297735394807483
GCF_000317475.1,0.001334663135739391
GCF_004015165.1,0.0019804223532242926
GCF_024102715.1,0.0006848749430853928
GCF_009856185.1,0.00020919740389165403
GCF_000146505.1,0.0005148861269066963
GCF_031583535.1,0.0012035476551987552
GCF_029952845.1,0.0022578043565743677
GCF_013394085.1,0.005119472334818093
GCF_003263515.1,0.0013632324377037255
GCF_003572455.1,0.001838518922434532
GCF_032555795.1,0.00315085986507301
GCF_004028275.1,0.00255660139032628
GCF_012584495.1,0.0006557553751482434
GCF_014652515.1,0.006210626975148669
GCF_010692925.1,0.00031901038259706416
GCF_024181025.1,0.0014287389435759291
GCF_001564455.1,0.00122004859669305
GCF_946228605.1,0.0014429086657710595
GCF_000023125.1,0.00317899716944448
GCF_014495885.1,0.0009161215398324113
GCF_001722125.1,0.0020822900452883795
GCF_023650435.1,0.0026598172992347087
GCF_014279975.1,0.0027889763823482007
GCF_014705945.2,0.001117065531269902
GCF_001908025.1,0.0013021378704853922
GCF_024182575.1,0.0021698017687661795
GCF_023314135.1,0.0023451763064491803
