#assembly_accession,abundance
GCF_003606285.1,0.005593890820273701
GCF_002204895.1,0.030466367701515788
GCF_000223215.1,0.020407177588600275
GCF_902363855.1,0.010592168651723417
GCF_000270205.1,0.02164803285002562
GCF_913060725.1,0.008536847343939854
GCF_023272795.1,0.06798625393389485
GCF_030931715.1,0.03732538477546429
GCF_947251895.1,0.0025865432627762207
GCF_000764555.1,0.008827700070160179
GCF_017356615.1,0.0519958070071993
GCF_008274865.1,0.009961963685475585
GCF_024181425.1,0.01855004840876837
GCF_030012605.1,0.0700339885314267
GCF_021474585.1,0.05084579135937073
GCF_021731985.1,0.01068097298837563
GCF_030315915.2,0.003716536596614821
GCF_027186265.1,0.010397141963558985
GCF_000246855.1,0.013374906522481243
GCF_024181185.1,0.027713940622037785
GCF_947090785.1,0.004863067665749354
GCF_014679705.1,0.004687692606072484
GCF_027924105.1,0.018069016996402374
GCF_002283805.1,0.032476116110207565
GCF_001693255.1,0.04472056359123709
GCF_000214375.1,0.04248429818656566
GCF_029542445.1,0.01066909659270054
GCF_000948165.1,0.01851931239630995
GCF_023544225.1,0.13489152359548257
GCF_030518695.1,0.008590119558864837
GCF_024734705.1,0.005941377003358842
GCF_000980815.1,0.000965967997606571
GCF_000153125.2,0.034014512067959454
GCF_003416545.1,0.008359926808834447
GCF_032083705.1,0.007182371437650625
GCF_024748945.1,0.017811260831138383
GCF_029590555.1,0.029534814094413324
GCF_027913215.1,0.003966599630528068
GCF_002843605.1,0.012228952302019275
GCF_030418155.1,0.012715104593413627
GCF_030408575.1,0.003801512765760954
GCF_031020795.1,0.0023305607524609618
GCF_907164845.1,0.0048933113263831774
GCF_030291075.1,0.007109666100594688
GCF_019977375.1,0.00738351341274958
GCF_002057455.1,0.012914624499160107
GCF_024760565.1,0.008321725585674455
GCF_021441945.1,0.002859346037108376
GCF_023168385.1,0.01021675206230935
GCF_027922405.1,0.006235828707600117
