#assembly_accession,abundance
GCF_022429565.1,0.003023359243146269
GCF_002139875.1,0.029783514062509432
GCF_000145615.1,0.002544155965226733
GCF_947251895.1,0.00663717699597537
GCF_018377135.1,0.004831427493657755
GCF_030219645.1,0.0018476837643628034
GCF_001465345.1,0.0052173904104903124
GCF_030503675.1,0.008242443577587579
GCF_003627095.1,0.000689884550948509
GCF_007674025.1,0.0030835425776669827
GCF_030150105.1,0.11607075976408607
GCF_000218875.1,0.003973720715724159
GCF_028482905.1,0.0031566291024355316
GCF_012911195.1,0.0004103984335597838
GCF_004103735.1,0.0015462963328407345
GCF_001467875.1,0.0036860850622790465
GCF_014925285.1,0.007263378339161943
GCF_000981765.1,0.021316088018158923
GCF_030263935.1,0.002318269984034895
GCF_028482505.1,0.12524735624683841
GCF_000442595.1,0.00045389226696699355
GCF_003816055.1,0.006976217021887997
GCF_009906955.1,0.0048186735003429345
GCF_033405435.1,0.008854244037453286
GCF_033684125.1,0.008660561819643248
GCF_009759805.1,0.0037573650022208424
GCF_900635775.1,0.0014067203161094411
GCF_018141825.1,0.003945973809909766
GCF_014596425.2,0.004548843944538281
GCF_028201475.1,0.006929303029717985
GCF_000015705.1,0.0016964954505793947
GCF_030408815.1,0.020664921737636854
GCF_021233055.1,0.032746446001340634
GCF_958365985.1,0.0030365344697157698
GCF_017901155.1,0.008499033363504998
GCF_001693275.1,0.005639083380771525
GCF_001027905.1,0.002666218800976151
GCF_000158495.1,0.0043474128452344945
GCF_001955865.1,0.01505786161063968
GCF_004087915.1,0.0030844162975364343
GCF_000019625.1,0.0057353371718653415
GCF_000021925.1,0.003062569146888922
GCF_020091585.1,0.003363928321052596
GCF_002741035.1,0.002498537824023359
GCF_022700795.1,0.007617475485313519
GCF_900454805.1,0.002227022040958419
GCF_902170775.1,0.006512255618852429
GCF_021654775.1,0.009858915333768193
GCF_000250635.1,0.004977722923717712
GCF_003184205.1,0.0023387219507182344
GCF_963664155.1,0.019477617317896524
GCF_002243665.1,0.013666247593937803
GCF_000961095.1,0.010212124527601722
GCF_003010495.1,0.0017444311760634033
GCF_019431355.1,0.004401095665088195
GCF_026104355.1,0.006161191753492008
GCF_018604145.1,0.006222629149347347
GCF_024807195.1,0.0023518243723393713
GCF_015548045.1,0.0059532070791514635
GCF_019399955.1,0.003940930599282281
GCF_000746875.1,0.007391136090695801
GCF_001655515.1,0.004679644132287067
GCF_030913135.1,0.0025089704864472073
GCF_001722205.1,0.005730159083302862
GCF_001988955.1,0.0027692021938344243
GCF_001687065.1,0.00435721543635466
GCF_033901155.1,0.08261110924711944
GCF_003517635.1,0.00511837116759585
GCF_022477975.1,0.004031362541768504
GCF_003323795.1,0.002173732198149045
GCF_004010735.1,0.013311864367782571
GCF_009665335.1,0.017303783274669512
GCF_033486355.1,0.002043258040555818
GCF_024628725.1,0.032113825170543946
GCF_963558955.1,0.016928398693671312
GCF_000014005.1,0.005992403911895737
GCF_003033925.1,0.011201239684288251
GCF_001692265.2,0.013102133696138852
GCF_023314415.1,0.0114354591945416
GCF_018802225.1,0.003211924323095857
GCF_019355555.1,0.011216505002607588
GCF_000197735.1,0.0021705370927984657
GCF_002090195.1,0.0025814199242516858
GCF_017797885.1,0.003018915875940666
GCF_001447155.2,0.0017497393416862495
GCF_000227705.2,0.009629459827095765
GCF_001644685.1,0.0013216283841873857
GCF_032930845.1,0.014437328422372053
GCF_946228785.1,0.013266640096866074
GCF_020866965.1,0.003036778806228643
GCF_001757355.1,0.016618345182683077
GCF_900104915.1,0.00735104620690631
GCF_900103345.1,0.00568365829217605
GCF_963677965.1,0.0071270712756913
GCF_001191005.1,0.006447830640746379
GCF_033126985.1,0.0025589096218081265
GCF_032334595.1,0.001101337886115584
GCF_030562925.1,0.004935390056776757
GCF_030323745.1,0.00905770361647504
GCF_023096395.1,0.007670997113071448
