#assembly_accession,abundance
GCF_024918955.1,0.002399484334690664
GCF_016458825.1,0.0047732545999585214
GCF_019669085.1,0.010676534959185266
GCF_000233435.1,0.0030808302044421127
GCF_001274875.1,0.0018822088020181633
GCF_000724445.2,0.0060395513605989845
GCF_938023935.1,0.01386160144001874
GCF_024362345.1,0.008578853903504734
GCF_002005425.1,0.008427355016529206
GCF_013201665.1,0.010083586808922546
GCF_000012565.1,0.003272533024228625
GCF_002804005.1,0.011100323199870329
GCF_026427695.1,0.014717604218079168
GCF_001553645.1,0.004159962532577151
GCF_013201725.1,0.0016707639055935988
GCF_003346755.1,0.002928075289235562
GCF_002804225.1,0.004220405289839573
GCF_032095375.1,0.0356486949467883
GCF_947251895.1,0.04170189235719817
GCF_910589745.1,0.016108720077865547
GCF_002238335.1,0.016433755813150673
GCF_000092965.1,0.002023499558405043
GCF_947250655.1,0.04226465114372468
GCF_008195825.1,0.03442793180226246
GCF_028335145.1,0.006252090097482677
GCF_030710805.1,0.06503863825858866
GCF_014844135.1,0.011320857782283596
GCF_003867015.1,0.005842424660190183
GCF_000255355.1,0.0031674932838689166
GCF_002572225.1,0.0043704990290841855
GCF_947251515.1,0.002832269520260977
GCF_000696365.2,0.0027427088613704424
GCF_001663395.1,0.004921833470067476
GCF_902859675.1,0.009470957879321498
GCF_018924625.1,0.008367504775573709
GCF_019195395.1,0.001806611282418591
GCF_025558525.1,0.0021252347245323774
GCF_029392135.1,0.010603018684322391
GCF_022136825.1,0.01241071016560484
GCF_900156115.1,0.0022404981962174764
GCF_900187005.1,0.006610796881223024
GCF_002240035.1,0.019263635268402506
GCF_014323605.1,0.0060957126117412936
GCF_001278715.1,0.014393522998201099
GCF_030908385.1,0.0164229547103647
GCF_948683585.1,0.009054947061685355
GCF_003336365.1,0.008162902679893872
GCF_014385325.1,0.008665262040133232
GCF_017310525.1,0.009838781878193406
GCF_003330965.1,0.010045041743774725
GCF_030996985.1,0.0026819316382704454
GCF_001186215.2,0.0031959291725058066
GCF_032061165.1,0.0018993656522266
GCF_005491205.1,0.015114949270790797
GCF_002005485.1,0.00811434700670091
GCF_014640515.1,0.0012431645858356128
GCF_011305535.1,0.0062240076273603305
GCF_003852275.1,0.0283173948281837
GCF_031987905.1,0.007291089177328985
GCF_029842905.1,0.005622948646223039
GCF_001028625.1,0.0101355061023757
GCF_900142895.1,0.004013179916072422
GCF_001586935.1,0.0021807676580213975
GCF_009650195.1,0.002450625681150732
GCF_014279855.1,0.002290256844410741
GCF_001021045.1,0.013530280521260806
GCF_000020725.1,0.0032728145482935583
GCF_009769165.1,0.0007115666447837551
GCF_022919175.1,0.006655224335644054
GCF_000224005.2,0.009005899075171547
GCF_002858845.1,0.020982437254415162
GCF_963522535.1,0.006314751902087704
GCF_000732925.1,0.006968601878949443
GCF_003293595.1,0.008985794922382747
GCF_900108565.1,0.02762349410592262
GCF_030323725.1,0.019588609803786634
GCF_024125715.1,0.004612246259368137
GCF_003611035.1,0.014371350696145098
GCF_020181635.1,0.000881696226745236
GCF_030408895.1,0.013618872723102962
GCF_003086775.1,0.01823840398758564
GCF_016925615.1,0.004159672658064268
GCF_025823005.1,0.004212966618650947
GCF_024732245.1,0.009950142672896067
GCF_005954645.2,0.022779975617145305
GCF_007970665.1,0.017062638047011688
GCF_024348965.1,0.002080139022125283
GCF_910593825.1,0.012472111053431571
GCF_004212445.1,0.01148325832712539
GCF_022748615.1,0.0030209182353600483
GCF_029581235.1,0.00894883087492237
GCF_019774615.1,0.00908389690231112
GCF_001267885.1,0.02307068942657115
GCF_024362365.1,0.003909704010428234
GCF_003721495.1,0.002402959340446747
GCF_004006235.1,0.006420378253238619
GCF_009834165.1,0.008533398526245501
GCF_030719295.1,0.005150214257981973
GCF_012931845.1,0.004850112149821857
GCF_016411765.1,0.0017215021796303696
