#assembly_accession,abundance
GCF_021043605.1,0.0038627419415742043
GCF_001695265.1,0.007669441026898578
GCF_002688585.1,0.0017943851292755728
GCF_900536895.1,0.008886180648536005
GCF_001543325.1,0.006858979867136609
GCF_000565175.1,0.005278131900875193
GCF_012317385.1,0.0050626643758930395
GCF_000439455.1,0.0052053043220789364
GCF_000247565.1,0.03756458054705827
GCF_024705415.1,0.006456939905120101
GCF_025947305.1,0.005653284474927605
GCF_947251645.1,0.008867648186650588
GCF_029814995.1,0.003491531860934014
GCF_028736155.1,0.0075088571261109705
GCF_947250635.1,0.004503255457142773
GCF_009796805.1,0.0042406142463211486
GCF_023515905.1,0.019203230866015473
GCF_020097075.1,0.0023901448692373022
GCF_013116755.1,0.0016153684447325818
GCF_900698965.1,0.004399729148559762
GCF_019613795.1,0.011112385491570379
GCF_013378015.1,0.021125618411295812
GCF_024346585.1,0.008670700601740331
GCF_014905095.1,0.0037730493332616315
GCF_031198785.1,0.02091786004829779
GCF_008274625.1,0.005284497605944596
GCF_020535165.1,0.007931579197286327
GCF_030271835.1,0.0012873282382551308
GCF_014207645.1,0.0030402108014343627
GCF_002980175.2,0.0061336193896094
GCF_001654455.1,0.0028077218428320242
GCF_024346995.1,0.016455839732961264
GCF_004786015.1,0.005971141963673814
GCF_014898095.1,0.003701386685170922
GCF_033096465.1,0.01709956352254327
GCF_000022525.1,0.0018337667039731269
GCF_001649715.1,0.02420627691054982
GCF_003855395.1,0.003934970762871704
GCF_015679185.1,0.019531079721500373
GCF_028895345.1,0.002914472284205986
GCF_017512705.1,0.012588993452222056
GCF_028201475.1,0.015046113569197609
GCF_013394145.1,0.009463061382218349
GCF_019132845.1,0.00201413546820458
GCF_023375875.1,0.014056978246280221
GCF_004001025.1,0.0037307520153086918
GCF_000763635.1,0.002416572095179035
GCF_949464755.1,0.005335831297049827
GCF_013304185.1,0.0048975156716795035
GCF_003351745.1,0.003357289422615018
GCF_015534755.1,0.002795179249591288
GCF_006971425.1,0.031953974665057096
GCF_019356055.1,0.0037778188239248824
GCF_959599685.1,0.007426130186027145
GCF_000022265.1,0.006326695296962534
GCF_013375955.1,0.03689936044463885
GCF_002738225.1,0.010878811586853663
GCF_004745255.1,0.0063885868765151165
GCF_027492335.1,0.0036246720178033237
GCF_009428965.1,0.00901637768292279
GCF_018361045.1,0.01295797886215293
GCF_004114615.1,0.013894685384584658
GCF_030297175.1,0.005423201380968022
GCF_002237595.1,0.010106242741498647
GCF_029910655.1,0.0035782215991308295
GCF_002208095.1,0.0023169715060009917
GCF_002240205.1,0.010243727105280095
GCF_016026615.1,0.007716137640622468
GCF_015554425.1,0.023801467235797624
GCF_019048745.1,0.005079109959431457
GCF_003851705.1,0.04605527447544474
GCF_014725815.1,0.0014311909394095746
GCF_007998985.1,0.016559378530347477
GCF_009363715.1,0.0026870562453613234
GCF_018304685.1,0.0020336511992383953
GCF_016743815.1,0.0014832372700827885
GCF_032701105.1,0.04776643172161784
GCF_018215265.2,0.008964692413239626
GCF_018409545.1,0.014211234453257724
GCF_020544405.1,0.005646171126741314
GCF_004010775.1,0.027188765983434
GCF_026127315.1,0.015410754260971129
GCF_019645935.1,0.0008575847253075206
GCF_000009905.1,0.006903405057352614
GCF_003857935.1,0.013891071083667224
GCF_008000995.1,0.005292085684301819
GCF_018734305.1,0.0027833284060131353
GCF_000016725.1,0.023743257935159707
GCF_020447105.2,0.0035120670309274618
GCF_019222765.1,0.005639355485636859
GCF_001704195.1,0.008036970457001915
GCF_007713745.1,0.010638022033708715
GCF_025163575.1,0.016742352027205153
GCF_032121415.1,0.005716746423763286
GCF_028993575.1,0.007215107977084651
GCF_019581175.1,0.010090765352766845
GCF_000160775.2,0.006176105589020969
GCF_027912415.1,0.044690055114923716
GCF_014650935.1,0.0028458749500542163
GCF_014489635.1,0.010429329587182056
