#assembly_accession,abundance
GCF_022369455.1,0.0003559277166649369
GCF_033561535.1,0.00035303315163626
GCF_004116585.1,0.003375587113852132
GCF_000021285.1,0.00045194768064807817
GCF_009883775.1,0.005251506329700557
GCF_000485845.1,0.0004998753599241002
GCF_009796825.1,0.0002455124139946066
GCF_947251755.1,0.001197617229354866
GCF_003259695.1,0.0013728517023568968
GCF_000307585.2,0.003922538392098753
GCF_001747495.1,0.001014062776430402
GCF_007990575.1,0.0003533245827953882
GCF_012222965.1,0.0007346358408625184
GCF_033095965.1,0.0032746786762196446
GCF_000012325.1,0.0005419307840853963
GCF_014322475.1,0.0002474177709753044
GCF_024362805.1,0.0005881616481760748
GCF_003612895.1,0.00040742888113387874
GCF_000166335.1,0.0006986424790689678
GCF_009650095.1,0.0022042924672284895
GCF_000007905.1,0.0007540156931715185
GCF_018736765.1,0.0005317915086416622
GCF_001465295.1,0.00033143116963811
GCF_000021805.1,0.001323138461143596
GCF_000183405.1,0.000848535612185382
GCF_014692875.1,0.006065868163642528
GCF_030273445.1,0.0008528781929386737
GCF_001735745.1,0.0007680474269746435
GCF_008274625.1,0.0016029744777032774
GCF_012516395.1,0.0027348902404243096
GCF_018219435.1,0.002353087660755976
GCF_030226005.1,0.00044239357986247435
GCF_947251665.1,0.0011114862815378563
GCF_004803855.2,0.0014231322767410102
GCF_000317575.1,0.0011692189817665282
GCF_947250685.1,0.0009229916825206439
GCF_000689355.1,0.0024885968146145473
GCF_002216775.1,0.0005605359847873274
GCF_030913345.1,0.00032237334616820064
GCF_031844745.1,0.0004871549367048613
GCF_019598945.1,0.0010745985220209733
GCF_000307165.1,0.0006132997224723749
GCF_013394695.1,0.00673107197052265
GCF_024496085.1,0.00015966941949513706
GCF_000183725.1,0.00047683163548413595
GCF_002951955.2,0.004469393349152241
GCF_012641725.1,0.027262069067822005
GCF_023716665.1,0.009131931335436898
GCF_020042345.1,0.0007932350122799973
GCF_005222245.1,0.0013747019880868217
GCF_000020945.1,0.003912212346472451
GCF_005405625.1,0.001927079707670988
GCF_011064285.1,0.0002569865305594638
GCF_022601685.1,0.003848713056638072
GCF_004359525.2,0.0012677324205924983
