#assembly_accession,abundance
GCF_019797965.1,0.0024275826162360047
GCF_024299025.1,0.055909616689583615
GCF_000397185.1,0.007460972376967226
GCF_033546915.1,0.0036719520923904595
GCF_015708635.1,0.0053118384795102815
GCF_000968375.1,0.003182707805781532
GCF_014857065.1,0.016895192833845565
GCF_900536895.1,0.026135985366804358
GCF_900660605.1,0.003836976438358208
GCF_033546855.1,0.019127924179268996
GCF_024705425.1,0.0060529817171208755
GCF_001372635.1,0.005718793535901337
GCF_023921145.1,0.008418956723953418
GCF_002290085.1,0.0030917076293941353
GCF_000008365.1,0.009893289636429062
GCF_027925085.1,0.011718425006684552
GCF_001792795.1,0.006490945125781878
GCF_017357825.1,0.005918221384711183
GCF_025252405.1,0.00350931907534544
GCF_028872215.1,0.0028322500143144035
GCF_000292505.1,0.038997428848252864
GCF_009734445.1,0.0014146883318687607
GCF_013394675.1,0.0038698823335137186
GCF_019263805.1,0.012842323033650937
GCF_947250485.1,0.009382540120491415
GCF_019278465.1,0.06338040002200876
GCF_030764425.1,0.0029339032521209186
GCF_030585565.1,0.005931144490935018
GCF_000284055.1,0.015797665990600094
GCF_947250725.1,0.0031343156670225903
GCF_017498485.1,0.008733414737850878
GCF_014844675.1,0.005939940508541283
GCF_000010265.1,0.012664743826423859
GCF_032849005.1,0.008192239535983564
GCF_001563665.1,0.003850197218108239
GCF_027105035.1,0.0027056575868997855
GCF_024730665.1,0.008081042728891211
GCF_023715305.1,0.004460899063774914
GCF_019929625.1,0.00717846222844603
GCF_900460145.1,0.004089609576854701
GCF_002196555.1,0.007680261823915889
GCF_003612895.1,0.004677537070677759
GCF_000737185.1,0.007229942160782586
GCF_020341635.1,0.006208417625104624
GCF_000015285.1,0.02726377108460495
GCF_900461625.1,0.004099231046415886
GCF_033688145.1,0.005827312050840911
GCF_000734895.2,0.008171746789045793
GCF_019036895.1,0.005453105092138655
GCF_900187355.1,0.007807960583972851
GCF_032085515.1,0.011686090711712997
GCF_001717585.1,0.0010015156050027646
GCF_004851605.1,0.007490362552222827
GCF_946477055.1,0.007570705561803441
GCF_003963515.1,0.006433301119452546
GCF_000349845.1,0.0028978326750447015
GCF_012935775.1,0.002661708504689497
GCF_027595145.1,0.0031460418322757865
GCF_000281715.2,0.00923704198047682
GCF_024758005.1,0.0039789878006502655
GCF_015040335.1,0.00199754722893749
GCF_028538045.1,0.027444695972922727
GCF_001477625.1,0.006143456081113518
GCF_031455035.1,0.049195896291152355
GCF_009674635.1,0.004124256635398127
GCF_029320995.1,0.0006259478663899623
GCF_029953595.1,0.004007199090993612
GCF_020883455.1,0.004945940121404305
GCF_003402535.2,0.013178958928700428
GCF_002872475.1,0.0082485460347745
GCF_000763095.1,0.007027932894930591
GCF_026013905.1,0.033322559994346454
GCF_015910445.1,0.004385184665147592
GCF_026810085.1,0.0050379280295553995
GCF_018147215.1,0.004365822172835809
GCF_015556285.1,0.0032558020687610415
GCF_001644575.1,0.0007783889229608812
GCF_025821945.1,0.004487995698657639
GCF_025263565.1,0.009097695830878522
GCF_025215495.1,0.013439670538729529
GCF_006094275.1,0.0030352686420243432
GCF_003352165.1,0.00506568628002415
GCF_017654485.1,0.001924100236543109
GCF_008704555.1,0.006163953865578671
GCF_021183625.1,0.0533745331344187
GCF_001632775.1,0.003819548856085179
GCF_031583065.1,0.004765663644586221
GCF_001941845.1,0.011026079989418753
GCF_000389965.1,0.004548532254933866
GCF_004569265.1,0.005720267776808742
GCF_000725725.1,0.0009030194600620904
GCF_008124985.1,0.0036931298784524036
GCF_000349325.1,0.0011220072876366525
GCF_019263625.1,0.05919292695193617
GCF_024703955.1,0.020069858896506063
GCF_001931635.1,0.02037420338422427
GCF_003287935.1,0.009299536156631044
GCF_016411765.1,0.0011285481013239558
GCF_007752535.1,0.0051179073534754985
GCF_020215645.1,0.0028347912792859573
