#assembly_accession,abundance
GCF_000815065.1,0.0034197390901991626
GCF_024918955.1,0.0004088527945740341
GCF_032595955.1,0.002676288526061509
GCF_001941525.1,0.005456890592994942
GCF_900048035.1,0.02355770276288845
GCF_014701195.1,0.0010869046950767495
GCF_004314065.1,0.012201263774262753
GCF_024362345.1,0.010134647665044651
GCF_009830015.1,0.013260354290251353
GCF_030166575.1,0.0007732246983410941
GCF_002804025.1,0.015314622875088812
GCF_028595205.1,0.004300905795875794
GCF_004299785.2,0.024663756232744725
GCF_002723485.1,0.008170893323261751
GCF_004323825.1,0.002731638911274769
GCF_004115815.1,0.0028302387432140256
GCF_940677205.1,0.005980701502298925
GCF_900198195.1,0.00934586109715903
GCF_001491075.1,0.03142406696032069
GCF_900299505.1,0.0025853795878439645
GCF_009861435.1,0.028286558779750212
GCF_003937815.1,0.011662052970031665
GCF_013394105.1,0.0034817391377894974
GCF_011058315.1,0.012191170102576412
GCF_000190595.1,0.01848678353442818
GCF_021215375.1,0.020413400276478772
GCF_013284035.1,0.01933088720629422
GCF_000284075.1,0.003303554536649645
GCF_032758595.1,0.002305726909029009
GCF_009734445.1,0.012211117498091428
GCF_025947205.1,0.003749795193970832
GCF_025947065.1,0.005555697410467874
GCF_900141715.1,0.003356116998552464
GCF_001430865.1,0.004226262982989177
GCF_029873475.1,0.017694353579383544
GCF_029144405.1,0.012488099804024093
GCF_019793535.1,0.0020523517289870574
GCF_022200785.1,0.04002820271456539
GCF_003812205.1,0.00405415346012695
GCF_005154805.1,0.009363927036364324
GCF_018309085.1,0.0010920687082461135
GCF_021166035.1,0.0021259239599001442
GCF_002950695.1,0.00676411824297271
GCF_003586445.1,0.019427804392400896
GCF_947250505.1,0.0008744550193979885
GCF_028993635.1,0.009915848777282358
GCF_022740515.1,0.009167924577539557
GCF_000305815.1,0.002693117053503427
GCF_000213655.1,0.002584718234396181
GCF_018687415.1,0.018068535118492702
GCF_020730965.2,0.012574281899271103
GCF_024448855.1,0.004838441040260754
GCF_025145845.1,0.017378017228474783
GCF_024266725.1,0.004162120912482282
GCF_021398215.1,0.0210158621949666
GCF_015291725.1,0.0027744368956685687
GCF_031954245.1,0.00895713885055577
GCF_021725455.1,0.01006683428050368
GCF_014196855.1,0.01672067411650327
GCF_024124765.2,0.007612779060261382
GCF_017163935.1,0.001338939464937162
GCF_028994275.1,0.008699317334599636
GCF_027886585.1,0.003957854065137147
GCF_009746125.1,0.010915392526860598
GCF_016918765.2,0.02811192741956224
GCF_900102335.1,0.029039905387397286
GCF_025836975.1,0.013902320624474064
GCF_030503915.1,0.010672872035237688
GCF_004683885.1,0.012527240999202258
GCF_024730645.1,0.00523912590018628
GCF_022556255.1,0.0029966882349148514
GCF_000512205.2,0.0026155823772482344
GCF_016765655.2,0.004800329850434331
GCF_000935025.1,0.0217085885684863
GCF_000244955.1,0.01093933629029776
GCF_020510445.1,0.006138697040589614
GCF_001266755.1,0.004553875487612653
GCF_025821465.1,0.002285908149934406
GCF_017582745.1,0.005029720827639313
GCF_010730355.1,0.002332380222253332
GCF_900445725.1,0.008766454020716224
GCF_024701535.1,0.03622897237570273
GCF_030297015.1,0.005369883753717654
GCF_000495755.1,0.00324495439804843
GCF_029581455.1,0.010732441437758675
GCF_007970665.1,0.0033174887007264204
GCF_023717965.1,0.012461107659110427
GCF_014701115.1,0.001057608996019342
GCF_003173275.1,0.004733595675653849
GCF_014235185.1,0.011723607377489795
GCF_017310035.1,0.0203520301184371
GCF_000737325.1,0.024788780556194615
GCF_001189535.1,0.008041581920396603
GCF_030518795.1,0.0029696588392094047
GCF_009829655.1,0.012608732257484002
GCF_009707425.1,0.010043806159113301
GCF_026427415.1,0.007722033825605072
GCF_029866785.1,0.008213783286980974
GCF_022759505.1,0.022965171587538382
GCF_030406865.1,0.0034713179046836
