#assembly_accession,abundance
GCF_000970375.1,0.0005943862475197589
GCF_019279155.1,0.0008227786797232732
GCF_010669085.1,0.0007197557543082776
GCF_013348745.1,0.004283222945049428
GCF_023921145.1,0.0009002651983666204
GCF_002999455.1,0.001426505289548295
GCF_000815065.1,0.002081439860852875
GCF_003606285.1,0.0014227265013514946
GCF_008189525.1,0.0010119005427260976
GCF_900476105.1,0.009506336145453131
GCF_027925085.1,0.004221008212749923
GCF_015708635.1,0.0035095680902173213
GCF_019669085.1,0.0028589331114423455
GCF_002243405.1,0.0012486343129339192
GCF_000012345.1,0.004638110574798984
GCF_000230835.1,0.0012909364633055928
GCF_000025845.1,0.012379890570986415
GCF_023612375.1,0.001557840426727588
GCF_963526995.1,0.0034870086086881123
GCF_002006215.2,0.0017289536220717592
GCF_027675955.1,0.00418212572139623
GCF_004353425.2,0.0005552031844705607
GCF_029963975.1,0.0003924501336350541
GCF_026642795.1,0.0003964151710177414
GCF_017352195.1,0.00479603177579556
GCF_022429565.1,0.011352271672463991
GCF_009671165.1,0.00035319271146073066
GCF_001543325.1,0.0022126498525293936
GCF_000195735.1,0.0003234955216235181
GCF_002933315.1,0.0027877795088512695
GCF_001274875.1,0.003087686216302284
GCF_901482605.1,0.0022414207507712057
GCF_014231055.1,0.0020531297380792356
GCF_013365495.1,0.00056997145815916
GCF_000258925.1,0.002579012355382284
GCF_020035425.1,0.009315625713717902
GCF_004115775.1,0.0009408016985651006
GCF_900631685.1,0.00044289662630200843
GCF_016924815.1,0.002565811924101427
GCF_002969175.1,0.0005210310502753855
GCF_000022285.1,0.005153874318382409
GCF_030915445.1,0.0034496713963392874
GCF_016864015.1,0.0007437659487754016
GCF_021172145.1,0.0004990109945656422
GCF_002139875.1,0.00016847760954370112
GCF_000021545.1,0.0005688614552404001
GCF_001865835.1,0.0014590433643852222
GCF_000971765.1,0.03873507281034803
GCF_003008415.2,0.00137061244367563
GCF_016767215.1,0.007825228377104643
GCF_000178835.2,0.0018663025451763774
GCF_019469245.1,0.0008339689543168225
GCF_024971915.1,0.0005333326877671948
GCF_003999255.1,0.0012996778123154527
GCF_009764345.1,0.0052855239427619825
GCF_000273745.1,0.0038943695361443997
GCF_963521815.1,0.0036111186629033416
GCF_025947185.1,0.0006024443885859893
GCF_007993655.1,0.00184058676934374
GCF_001499235.1,0.0071570337333919445
GCF_947250785.1,0.0007018687687825514
GCF_029625295.1,0.0010777916546330563
GCF_008693345.1,0.00039987234114285323
GCF_016603495.1,0.0014542984875708844
GCF_002907105.1,0.002351414807110984
GCF_000195085.1,0.0005599472760644799
GCF_002850495.1,0.0007158576359395285
GCF_900482855.1,0.0007999080649311854
GCF_002104335.1,0.0024429359985273075
GCF_028473145.1,0.0017151810953541298
GCF_001857965.1,0.0013286330976432633
GCF_007989425.1,0.00044284724448774316
GCF_024628805.1,0.000820217411034025
GCF_017167785.1,0.0012940297003506734
GCF_003932735.1,0.0007575757511849168
GCF_028864635.1,0.005008275982558078
GCF_000427255.1,0.0005331231291236828
GCF_000831065.1,0.000488522045752635
GCF_001870205.1,0.02558499298616715
GCF_947251865.1,0.00024341068680907478
GCF_018141445.1,0.032340160694431096
GCF_001932615.1,0.024141057974512013
GCF_001057035.1,0.00020408653668568013
GCF_025558445.1,0.0015414150157830654
GCF_900215405.1,0.0007398228302611927
GCF_002022685.1,0.0016461139006624236
GCF_002356295.1,0.0017460243208559216
GCF_020268605.1,0.001744873746367364
GCF_000242895.2,0.004299193496480571
GCF_007680785.1,0.002259585111266296
GCF_014202525.1,0.0009349982027259525
GCF_027156545.1,0.00042441516789017044
GCF_002980175.2,0.0015073834365675306
GCF_018917525.1,0.00017104318064770007
GCF_003026275.1,0.0005934559495395203
GCF_031345095.1,0.007134867104438449
GCF_001602095.1,0.001416034292620627
GCF_025319965.1,0.0024191591926468812
GCF_000222485.1,0.001328707969126033
GCF_020042285.1,0.00037792852269955896
GCF_016598755.1,0.006558815298659347
GCF_001420595.1,0.004318240553934665
GCF_900009275.2,0.006275160417915957
GCF_900130045.1,0.0011900089888636526
GCF_030219945.1,0.001054625447295464
GCF_000384965.1,0.004015349884412538
GCF_018195715.2,0.002193849821283639
GCF_000307165.1,0.0030033938830199367
GCF_021049245.1,0.005598734133187056
GCF_012971085.1,0.0004784552809907443
GCF_016593195.1,0.007345459085401841
GCF_003729955.1,0.0003841907885754998
GCF_003258705.1,0.0015752024848846682
GCF_000146065.2,0.0008549934757318839
GCF_010120715.1,0.0049419017366770105
GCF_020544525.1,0.007357464098844131
GCF_002896375.1,0.0009340431738765291
GCF_000177235.2,0.004107418708966027
GCF_003054045.1,0.0007466044154006275
GCF_024181345.1,0.000903386763903336
GCF_026736595.1,0.0018254608576038613
GCF_947488985.1,0.0010684767784617233
GCF_017301615.1,0.0019236287903542442
GCF_029104625.1,0.0006364837887975753
GCF_014838715.1,0.0007738703851143998
GCF_023716545.1,0.0038545647126761746
GCF_905372335.1,0.0009971735521219101
GCF_003797165.1,0.0018318598948136122
GCF_014218665.1,0.0004906320409470504
GCF_000192865.1,0.001799195166684274
GCF_900103665.1,0.0006562628437017179
GCF_023503985.1,0.0015837077571397085
GCF_018687635.1,0.0005388931317026426
GCF_030212895.1,0.0009837282332900666
GCF_014295415.1,0.003694037564785987
GCF_024605895.1,0.027039537398777534
GCF_000818095.1,0.0019933540770863496
GCF_007182835.1,0.0007024068821921916
GCF_900635775.1,0.0012049124412375403
GCF_025833875.1,0.00954454870944139
GCF_000695545.1,4.617516773677413e-05
GCF_914590485.1,0.0023321556714735146
GCF_024272815.1,0.0026258588072983115
GCF_005848555.1,0.0008350767693540547
GCF_001704115.1,0.001072053677887395
GCF_000014705.1,0.010438304533277133
