#assembly_accession,abundance
GCF_003124105.1,0.018901882132011757
GCF_000816265.1,0.0016932306544748194
GCF_002025815.1,0.004342707426459844
GCF_004115815.1,0.0010211835672082246
GCF_001695395.1,0.007745361510803988
GCF_013201935.1,0.0052709381636484405
GCF_002285495.1,0.0047158739570557625
GCF_000495255.1,0.01587968941544956
GCF_001281045.1,0.002397739814242309
GCF_948741055.1,0.04222783709293111
GCF_000973505.1,0.005563634588174058
GCF_000022605.2,0.021182665587779252
GCF_020423475.1,0.006796572751492504
GCF_000709435.1,0.01938537743330452
GCF_023035835.1,0.0007049539385627856
GCF_003346815.1,0.007004198813535083
GCF_016924815.1,0.011172893416710865
GCF_032574055.1,0.03157195366582466
GCF_013365475.1,0.010297966317370127
GCF_001618885.1,0.0028711257212371897
GCF_000145215.1,0.013545141482576677
GCF_000020325.1,0.004349526175250046
GCF_001883885.1,0.007323575666547289
GCF_003443715.1,0.0011926662367735094
GCF_013394105.1,0.002499781330622275
GCF_947250535.1,0.004761381669240722
GCF_003574135.1,0.010489555923155688
GCF_947250745.1,0.010291159064672359
GCF_000021285.1,0.001376679858013454
GCF_016791605.1,0.004973086738143146
GCF_000189775.2,0.005483229901323972
GCF_027594405.1,0.012254467985542599
GCF_001971785.1,0.001949397518006824
GCF_025561445.1,0.02386411294954944
GCF_023515935.1,0.004097432019439026
GCF_002580755.1,0.03106002830819358
GCF_003352995.1,0.0007940398962211209
GCF_022828915.1,0.008999245594295567
GCF_030219945.1,0.02316332741259468
GCF_000242895.2,0.0020293842517324218
GCF_000332115.1,0.015703013574127414
GCF_001548275.1,0.015834636295134354
GCF_002077175.1,0.014051460050891152
GCF_900129165.1,0.001589729459062128
GCF_031929865.1,0.003945451004111601
GCF_001307805.1,0.019723144788573465
GCF_003293675.1,0.003019947157883191
GCF_000013765.1,0.010602553620433244
GCF_023572545.1,0.0021328517821446284
GCF_013114395.1,0.01987356417468177
GCF_003352065.1,0.008793598641673847
GCF_003814005.1,0.004371647995380473
GCF_023314415.1,0.005346272791306988
GCF_022436505.1,0.12598506100931187
GCF_012029655.1,0.007939292537283872
GCF_021398855.1,0.003234030463168886
GCF_003952365.1,0.001238595589966182
GCF_016864555.1,0.005902269546519304
GCF_014396585.1,0.0028188589090286163
GCF_014191545.1,0.009648674178098306
GCF_020544405.1,0.005426073951372902
GCF_025725645.1,0.0031025906916725757
GCF_030503635.1,0.0013764065505478655
GCF_023100665.1,0.0006724834472254162
GCF_000769405.2,0.0064819865238028435
GCF_013341275.1,0.024977923230276606
GCF_030068685.1,0.00691470895057393
GCF_001984215.1,0.008143546867389561
GCF_006065115.1,0.0020033018267114787
GCF_901827185.1,0.0056945661024618306
GCF_900104535.1,0.0023468976100771296
GCF_003268655.1,0.003618374706724064
GCF_001998865.1,0.0009870118155956543
GCF_030826345.1,0.006496398303224748
GCF_001511835.1,0.001902297881277773
GCF_015910445.1,0.014997705825427123
GCF_900604295.1,0.011245474302439466
GCF_015277875.1,0.001135259184634928
GCF_010731895.1,0.0027068238887162956
GCF_004331955.1,0.007006282075690908
GCF_030284585.1,0.045799171625459045
GCF_030063665.1,0.005746264041837245
GCF_018137945.1,0.00253440758214457
GCF_007679045.1,0.02348152849644952
GCF_011170105.1,0.0023433412657110106
GCF_029581235.1,0.004459149642084348
GCF_024760565.1,0.0007712389441045903
GCF_027497255.1,0.015166524857128865
GCF_030296575.1,0.0055701901891233065
GCF_022811705.1,0.0019187516981111713
GCF_016031615.1,0.009846110330601319
GCF_900114845.1,0.002473027962288111
GCF_013414305.1,0.01433308201787708
GCF_015277815.1,0.0017258188698158644
GCF_017116865.1,0.004324648758480701
GCF_013113715.1,0.04917253606587021
GCF_001640565.1,0.0006706739005301091
GCF_003032475.1,0.010328069619270665
GCF_000184705.1,0.001384656294342542
GCF_000092865.1,0.003715034583974233
