#assembly_accession,abundance
GCF_019279295.1,0.0005853366351374627
GCF_020138275.1,0.0005391507661864352
GCF_000941095.1,0.004321522449603484
GCF_900660575.1,0.0006431247312757581
GCF_000400935.1,0.0014397961599344584
GCF_001553195.1,0.001282418489536345
GCF_018917145.1,0.0015828008472334025
GCF_016127475.1,0.004470200664819104
GCF_015708635.1,0.0016893079209301307
GCF_015594715.1,0.0010839489102303632
GCF_016809585.1,0.0006832729249951372
GCF_001695395.1,0.0020936944848008922
GCF_000262715.1,0.0008307350512011579
GCF_019186785.1,0.0014598731929070588
GCF_002028345.1,0.0005146155396929972
GCF_002999375.1,0.00252059168358289
GCF_002814055.1,0.0013290222445719675
GCF_025837015.1,0.0014124325029925176
GCF_900048035.1,0.00501491674570092
GCF_000284435.1,0.004646469844161596
GCF_018968685.1,0.0005721935026584987
GCF_000287355.1,0.00048217177010870916
GCF_001945665.1,0.0031728527554307595
GCF_030440275.1,0.0006011997127098761
GCF_000255135.1,0.0013158155585447358
GCF_003698095.1,0.0009808540106686146
GCF_000568715.1,0.0005413570522509134
GCF_000019705.1,0.0010806287087145605
GCF_006228185.1,0.0011662964911858904
GCF_900660605.1,0.001911351124339549
GCF_000022605.2,0.0017960482882596585
GCF_022369455.1,0.0010596565099123343
GCF_000185985.2,0.0043187077038914475
GCF_963539915.1,0.0008295787558307938
GCF_000968375.1,0.0054667339937778245
GCF_000815065.1,0.0011640845655108993
GCF_030586705.1,0.00044228959006759077
GCF_008189285.1,0.0007676092706997081
GCF_963515885.1,0.0016425248900086712
GCF_900177485.1,0.0006624963020074811
GCF_030389005.1,0.009385762721026172
GCF_023585685.1,0.009169591686730278
GCF_900095285.1,0.0014655333986127819
GCF_013348745.1,0.0030237697240513453
GCF_000093165.1,0.002772118687735347
GCF_900476105.1,0.0036391079740111932
GCF_030644325.1,0.0006047521515623165
GCF_028743415.1,0.0008286189944093774
GCF_029984345.1,0.0016796764106673928
GCF_002804245.1,0.009659278532746913
GCF_002865545.1,0.0008973432991740256
GCF_014352955.1,0.00017208058332380535
GCF_000816305.1,0.0012066147084334102
GCF_002237575.1,0.003531897653244602
GCF_900660435.1,0.002974043609684495
GCF_019396865.1,0.0001339489729858481
GCF_000724285.2,0.014934738647989493
GCF_000025845.1,0.0005470409992464429
GCF_004116325.1,0.0023730697231703294
GCF_018866345.1,0.000913050991638033
GCF_024362345.1,0.0005616974329941659
GCF_028439365.1,0.001004657696024137
GCF_027938815.1,0.002410439466509227
GCF_013365495.1,0.0014250772099849507
GCF_032509145.1,0.0018693111870646277
GCF_030550815.1,0.0007035453047904669
GCF_001534665.1,0.003455426392370547
GCF_012934855.1,0.003389953093937083
GCF_016458825.1,0.0005440904750898065
GCF_000211855.2,0.00014929794861430593
GCF_000807225.1,0.0002538900752589775
GCF_032926325.1,0.0035697868259904116
GCF_016791605.1,0.005019472927843277
GCF_004337365.2,0.0055729121268881235
GCF_014522305.1,0.0013304436441657762
GCF_001885235.1,0.0027615801677021968
GCF_000092965.1,0.0011169960065576894
GCF_021010565.1,0.0004886908038749625
GCF_001548095.1,0.0034008431424806165
GCF_028571405.1,0.0032094838541371355
GCF_947250755.1,0.0021607219175167436
GCF_001663025.1,0.0023428035681833524
GCF_007667815.1,0.002197519929403116
GCF_947251775.1,0.005815156281399743
GCF_003987515.1,0.0032977363145217714
GCF_008526355.1,0.003095532881431623
GCF_000258405.1,0.004075406739654322
GCF_026240795.1,0.0013087765881478915
GCF_000019085.1,0.0014429927747102384
GCF_025947225.1,0.0053465490463112724
GCF_029537395.1,0.003124318385933204
GCF_004006395.2,0.004793139654141698
GCF_006065315.1,0.004779771013899868
GCF_947250525.1,0.001883893102241439
GCF_963529985.1,0.0019083139589018182
GCF_000025125.1,0.0034361616170963017
GCF_000468615.2,0.0032523352035372746
GCF_030263895.1,0.0014123425587653333
GCF_028473145.1,0.0024548648225813027
GCF_006016075.1,0.0008383056528987714
GCF_001857965.1,0.003712185529006642
GCF_000319385.1,0.0019495603486218529
GCF_018372765.1,0.0002000700499882527
GCF_001697185.1,0.0035534536888001986
GCF_011082485.1,0.001694999792109614
GCF_004345785.1,0.0013491677038517283
GCF_947251655.1,0.0007026160729615563
GCF_009498295.1,0.003090992210792889
GCF_003429225.1,0.002021578999956714
GCF_947250645.1,0.00014488677078763353
GCF_030625715.1,0.0008564073414830755
GCF_018332575.1,0.0018663639706227972
GCF_020886055.1,0.0005188093395078021
GCF_000283995.1,0.003591465457012261
GCF_019278565.1,0.0033917512871458537
GCF_938039905.1,0.0017129751324636662
GCF_024499525.1,0.003458425486673232
GCF_028622835.1,0.0006130963516150306
GCF_026870175.2,0.0018223134146577117
GCF_001870205.1,0.011270276943787362
GCF_009258225.1,0.0013434038707003967
GCF_000073005.1,0.000620592501888523
GCF_000455605.1,0.0013813866896744125
GCF_021246285.1,0.002171459810298513
GCF_027922445.1,0.000887328860097913
GCF_032098525.1,0.005896328682272711
GCF_001941365.1,0.001317378607785659
GCF_000020965.1,0.0021091961009343093
GCF_026625145.1,0.00030332026300727063
GCF_028736155.1,0.000998555078151757
GCF_947250745.1,0.0013367663322312632
GCF_011058315.1,0.0002921841537567453
GCF_002896375.1,0.003077792909552548
GCF_008923665.1,0.006124444549130799
GCF_019285595.1,0.0010888389153043804
GCF_031198805.1,0.0018081290693244686
GCF_001483965.1,0.0059335354791726
GCF_008997825.1,0.0034211319079875424
GCF_947251665.1,0.0030744627509007487
GCF_003144475.1,0.0007700404618734834
GCF_020524035.2,0.0008475035981528228
GCF_003667845.1,0.0019399830150037215
GCF_003474825.1,0.0004584102311028646
GCF_014202525.1,0.001977845031426237
GCF_024181285.1,0.0012003450734926519
GCF_027111295.1,0.0006747051304918908
GCF_030067835.1,0.001534225934800329
GCF_001263715.1,0.0007689795687990305
GCF_021513135.1,0.0021361590265164586
GCF_019598945.1,0.001561362985198979
GCF_900111185.1,0.0006983149409889349
GCF_000316665.1,0.0020905739946825578
GCF_014855515.1,0.0012069571908861884
GCF_008630935.1,0.028152768778260746
GCF_030915525.1,0.0016863132904447681
GCF_007725405.1,0.0014560767817642997
GCF_900142975.1,0.00025304818147842535
GCF_030913705.1,0.0022470897107063504
GCF_003019985.1,0.0013781839186430011
GCF_963511925.1,0.0022444022158253727
GCF_946902905.1,0.001706599281184803
GCF_003367075.2,0.00289729153107012
GCF_000018585.1,0.0007699730314416667
GCF_000765765.2,0.0015742445909364597
GCF_000022065.1,0.00020221112368799167
GCF_014218355.1,0.0003216570047592022
GCF_000306675.2,0.0007091991672233452
GCF_023380265.1,0.002995579520249727
GCF_947250715.1,0.00034553010973059384
GCF_002075105.1,0.0009558399650995833
GCF_026914305.1,0.0008120150453179916
GCF_000755305.1,0.0015555791329828778
GCF_020042285.1,0.005656374856336233
GCF_000153405.2,0.0012689483217076217
GCF_024181305.1,0.0025200015697940488
GCF_032094055.1,0.002721553713959416
GCF_026625705.1,0.0011296675371184814
GCF_030503675.1,0.006842249711776143
GCF_001865655.1,0.0019233999420723415
GCF_010604915.1,0.001104348209270564
GCF_032925565.1,0.003242613558488258
GCF_013300635.1,0.004440515779090473
GCF_033675425.1,0.001033650514035426
GCF_026795145.1,0.0005385736763806921
GCF_000347595.1,0.0011521986727266531
GCF_020459125.1,0.00023748771788757993
GCF_900108555.1,0.0034530288688989523
GCF_001593285.1,0.0003533199617574119
GCF_001007045.1,0.0023740946270828923
GCF_900101605.1,0.002296546117271711
GCF_017168135.1,0.0012711755594239317
GCF_003467035.1,0.0010022951816993037
GCF_000184065.1,0.0010344404887922324
GCF_026797415.1,0.0048130822504897745
GCF_000243135.2,0.0004330353428940948
GCF_000244895.1,0.0051839294695701105
GCF_002165305.2,0.001870920448418757
