#assembly_accession,abundance
GCF_017311165.1,0.003278126042757662
GCF_012102095.1,0.0012980251534554835
GCF_001952815.1,0.09118126947896121
GCF_003971255.1,0.004130146336356611
GCF_029323795.1,0.038842270274524096
GCF_947251675.1,0.03470766715594231
GCF_007667185.1,0.0878879452764066
GCF_020342435.1,0.005540810470107366
GCF_000243155.2,0.0016753119391868933
GCF_900475395.1,0.003079374234124899
GCF_000091985.1,0.009052365769005208
GCF_023650775.1,0.007577094598886009
GCF_003473165.1,0.016292812527842586
GCF_016028735.1,0.002635217275795913
GCF_000266925.1,0.023661921088348477
GCF_001889025.1,0.007718113307736101
GCF_001955865.1,0.01647940276654438
GCF_019243335.1,0.005205950563925878
GCF_018128485.1,0.008843315186276499
GCF_021513275.1,0.003925441855880228
GCF_000299435.1,0.13300494315681394
GCF_022871045.1,0.025967944332879155
GCF_002958735.1,0.006057595674291802
GCF_018255755.1,0.015698211428649224
GCF_019457435.1,0.011961998605888938
GCF_024582735.1,0.023208922485270053
GCF_000092405.1,0.01879526849531641
GCF_003010695.1,0.0709241871915955
GCF_026000575.1,0.060577682220931864
GCF_031583255.1,0.0018066850442153524
GCF_033486435.1,0.01321459962722113
GCF_001010805.1,0.0033615755915476935
GCF_021365535.1,0.022797416235193147
GCF_002289385.1,0.010436925613586716
GCF_024138895.1,0.033300444983080595
GCF_963662935.1,0.017146158657330723
GCF_019599005.1,0.0028743635402108166
GCF_022827545.1,0.019859545564302826
GCF_007753095.1,0.0024093416570647986
GCF_014280035.1,0.0021930495964986516
GCF_000419725.1,0.01394084521326913
GCF_017498545.1,0.006407711098821658
GCF_019355395.1,0.013621381137777413
GCF_003441615.1,0.022003907722656525
GCF_023168405.1,0.002270634002263251
GCF_029395435.1,0.044710400562416736
GCF_000963155.1,0.0027360192240142855
GCF_024832785.1,0.004985396384316599
GCF_028680155.1,0.009071313363458323
GCF_014195725.1,0.011642950287052402
