#assembly_accession,abundance
GCF_958437045.1,0.0032102703122273957
GCF_002240055.1,0.06743390792751162
GCF_024267655.1,0.004936867517169478
GCF_005843985.1,0.12068937942602745
GCF_018831625.1,0.0078485529473169
GCF_028473145.1,0.006480410983699808
GCF_015265475.1,0.022106921180754902
GCF_003860565.1,0.0032158477612170546
GCF_001998885.1,0.014117325352265316
GCF_005473905.2,0.004732960156755622
GCF_015676505.1,0.14020818739779906
GCF_005145005.1,0.015922062985765408
GCF_009740005.1,0.0233906561372285
GCF_005154805.1,0.012826675277442322
GCF_008630915.1,0.009380695366156228
GCF_023016285.1,0.015102922397644485
GCF_001059425.1,0.008664642178266966
GCF_001997225.1,0.0014929842479363361
GCF_013373365.1,0.011288871477151696
GCF_015548795.1,0.02883084236923149
GCF_005886755.1,0.0022336819290784586
GCF_014155785.1,0.008766995534607773
GCF_019904195.1,0.006375421915311031
GCF_000212735.1,0.005048100213996326
GCF_001597955.1,0.01864321623803473
GCF_005845345.1,0.02612013737981979
GCF_020341615.1,0.09060174974367852
GCF_003967195.1,0.008530744599102124
GCF_013782625.1,0.03302297085137717
GCF_014303795.1,0.020890410675028018
GCF_001277195.1,0.01754970317645774
GCF_006337165.1,0.0018610200196260622
GCF_030062155.1,0.018969531422458014
GCF_958368465.1,0.03566018822696198
GCF_030687105.1,0.0008850720289674228
GCF_014396585.1,0.008130094979558626
GCF_009936375.1,0.0032918980942165266
GCF_003852355.1,0.004299549425225678
GCF_018596375.1,0.00246812284303093
GCF_000219875.1,0.009966761707577109
GCF_021545335.1,0.03389492091753732
GCF_015482775.1,0.004717070423913807
GCF_029855045.1,0.0011371876495174138
GCF_002220095.1,0.023800691302851968
GCF_026122595.1,0.010465716400881118
GCF_003287915.1,0.026270024671225772
GCF_000015265.1,0.019539686870852172
GCF_009650765.1,0.004010431502106318
GCF_026651955.1,0.024372845818451516
GCF_014764365.1,0.006595070038980631
