#assembly_accession,abundance
GCF_023585865.1,0.005803285356596606
GCF_002907105.1,0.00873926856210067
GCF_000007905.1,0.009209512406289895
GCF_008274885.1,0.010255771844924516
GCF_019444005.1,0.016188558550639078
GCF_000317495.1,0.009543978540300754
GCF_000742835.1,0.014742115722361969
GCF_016919285.1,0.0046651996532478335
GCF_028482905.1,0.01184956254279317
GCF_002271755.1,0.005355549252615769
GCF_019056395.1,0.02731581003973569
GCF_009910895.1,0.00861124563214414
GCF_019090985.1,0.005730035638124077
GCF_019977755.1,0.008790543349457548
GCF_005222225.1,0.007987226833834684
GCF_027594745.1,0.028920840031719557
GCF_028771845.1,0.052211360602577916
GCF_022700795.1,0.020177633693375014
GCF_001693295.1,0.004622279055649528
GCF_003047165.1,0.02560425498962998
GCF_013283875.1,0.01188812321877887
GCF_030770335.1,0.010895300953255046
GCF_000218895.1,0.01392989921475395
GCF_007971025.1,0.037392654319158315
GCF_008386395.1,0.013341190247906209
GCF_029202345.1,0.02565670003436514
GCF_013423785.1,0.03626750208883623
GCF_000266885.1,0.1633717785670028
GCF_948742095.1,0.009510431825378073
GCF_014103505.1,0.02893690872837791
GCF_021165715.1,0.022091126847622353
GCF_013747755.1,0.00642410057919895
GCF_016593255.1,0.004901798259274134
GCF_000015245.1,0.013349252804450644
GCF_900070345.1,0.0033928772082809804
GCF_009707715.1,0.015520163466235906
GCF_031583915.1,0.09762186678143121
GCF_012102605.1,0.005864022291071275
GCF_900156295.1,0.030400547885499365
GCF_032026945.1,0.01528886921540492
GCF_014268275.3,0.013389910539226793
GCF_030252165.1,0.010795173836014553
GCF_020730965.2,0.054028507075873075
GCF_900105005.1,0.005323568281792115
GCF_000826125.2,0.015785522510993372
GCF_000819745.1,0.00472250292187481
GCF_963549195.1,0.015321658119483429
GCF_003111665.1,0.0015925924644957315
GCF_000242455.2,0.009011473413953426
GCF_000819445.1,0.017659944001891997
